"game_id","expected","file_path","scraped","has_boxscore","has_betting"
401810063,TRUE,"data/raw/2026/summary_2026_20251112_401810063.json",TRUE,TRUE,NA
401810064,TRUE,"data/raw/2026/summary_2026_20251112_401810064.json",TRUE,TRUE,NA
401810065,TRUE,"data/raw/2026/summary_2026_20251112_401810065.json",TRUE,TRUE,NA
401810066,TRUE,"data/raw/2026/summary_2026_20251112_401810066.json",TRUE,TRUE,NA
401810067,TRUE,"data/raw/2026/summary_2026_20251112_401810067.json",TRUE,TRUE,NA
401810068,TRUE,"data/raw/2026/summary_2026_20251113_401810068.json",TRUE,TRUE,NA
401810069,TRUE,"data/raw/2026/summary_2026_20251113_401810069.json",TRUE,TRUE,NA
401810070,TRUE,"data/raw/2026/summary_2026_20251113_401810070.json",TRUE,TRUE,NA
401810071,TRUE,"data/raw/2026/summary_2026_20251113_401810071.json",TRUE,TRUE,NA
401810072,TRUE,"data/raw/2026/summary_2026_20251113_401810072.json",TRUE,TRUE,NA
401810073,TRUE,"data/raw/2026/summary_2026_20251113_401810073.json",TRUE,TRUE,NA
401810074,TRUE,"data/raw/2026/summary_2026_20251113_401810074.json",TRUE,TRUE,NA
401810075,TRUE,"data/raw/2026/summary_2026_20251113_401810075.json",TRUE,TRUE,NA
401810076,TRUE,"data/raw/2026/summary_2026_20251113_401810076.json",TRUE,TRUE,NA
401810077,TRUE,"data/raw/2026/summary_2026_20251113_401810077.json",TRUE,TRUE,NA
401810078,TRUE,"data/raw/2026/summary_2026_20251113_401810078.json",TRUE,TRUE,NA
401810079,TRUE,"data/raw/2026/summary_2026_20251113_401810079.json",TRUE,TRUE,NA
401810080,TRUE,"data/raw/2026/summary_2026_20251114_401810080.json",TRUE,TRUE,NA
401810081,TRUE,"data/raw/2026/summary_2026_20251114_401810081.json",TRUE,TRUE,NA
401810082,TRUE,"data/raw/2026/summary_2026_20251114_401810082.json",TRUE,TRUE,NA
401809781,TRUE,"data/raw/2026/summary_2026_20251115_401809781.json",TRUE,TRUE,NA
401809782,TRUE,"data/raw/2026/summary_2026_20251115_401809782.json",TRUE,TRUE,NA
401809783,TRUE,"data/raw/2026/summary_2026_20251115_401809783.json",TRUE,TRUE,NA
401809784,TRUE,"data/raw/2026/summary_2026_20251115_401809784.json",TRUE,TRUE,NA
401809785,TRUE,"data/raw/2026/summary_2026_20251115_401809785.json",TRUE,TRUE,NA
401809786,TRUE,"data/raw/2026/summary_2026_20251115_401809786.json",TRUE,TRUE,NA
401809787,TRUE,"data/raw/2026/summary_2026_20251115_401809787.json",TRUE,TRUE,NA
401809788,TRUE,"data/raw/2026/summary_2026_20251115_401809788.json",TRUE,TRUE,NA
401809789,TRUE,"data/raw/2026/summary_2026_20251115_401809789.json",TRUE,TRUE,NA
401810083,TRUE,"data/raw/2026/summary_2026_20251115_401810083.json",TRUE,TRUE,NA
401810084,TRUE,"data/raw/2026/summary_2026_20251116_401810084.json",TRUE,TRUE,NA
401810085,TRUE,"data/raw/2026/summary_2026_20251116_401810085.json",TRUE,TRUE,NA
401810086,TRUE,"data/raw/2026/summary_2026_20251116_401810086.json",TRUE,TRUE,NA
401810087,TRUE,"data/raw/2026/summary_2026_20251116_401810087.json",TRUE,TRUE,NA
401810088,TRUE,"data/raw/2026/summary_2026_20251116_401810088.json",TRUE,TRUE,NA
401810089,TRUE,"data/raw/2026/summary_2026_20251116_401810089.json",TRUE,TRUE,NA
401810090,TRUE,"data/raw/2026/summary_2026_20251116_401810090.json",TRUE,TRUE,NA
401810091,TRUE,"data/raw/2026/summary_2026_20251117_401810091.json",TRUE,TRUE,NA
401810092,TRUE,"data/raw/2026/summary_2026_20251117_401810092.json",TRUE,TRUE,NA
401810093,TRUE,"data/raw/2026/summary_2026_20251117_401810093.json",TRUE,TRUE,NA
401810094,TRUE,"data/raw/2026/summary_2026_20251117_401810094.json",TRUE,TRUE,NA
401810095,TRUE,"data/raw/2026/summary_2026_20251117_401810095.json",TRUE,TRUE,NA
401810096,TRUE,"data/raw/2026/summary_2026_20251118_401810096.json",TRUE,TRUE,NA
401810097,TRUE,"data/raw/2026/summary_2026_20251118_401810097.json",TRUE,TRUE,NA
401810098,TRUE,"data/raw/2026/summary_2026_20251118_401810098.json",TRUE,TRUE,NA
401810099,TRUE,"data/raw/2026/summary_2026_20251118_401810099.json",TRUE,TRUE,NA
401810100,TRUE,"data/raw/2026/summary_2026_20251118_401810100.json",TRUE,TRUE,NA
401810101,TRUE,"data/raw/2026/summary_2026_20251118_401810101.json",TRUE,TRUE,NA
401810102,TRUE,"data/raw/2026/summary_2026_20251118_401810102.json",TRUE,TRUE,NA
401810103,TRUE,"data/raw/2026/summary_2026_20251118_401810103.json",TRUE,TRUE,NA
401810104,TRUE,"data/raw/2026/summary_2026_20251119_401810104.json",TRUE,TRUE,NA
401810105,TRUE,"data/raw/2026/summary_2026_20251119_401810105.json",TRUE,TRUE,NA
